"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Cayman Islands","CYM","Population ages 0-14, male","SP.POP.0014.MA.IN","1536","1593","1658","1726","1790","1847","1900","1952","2000","2041","2089","2157","2220","2274","2318","2354","2384","2406","2421","2430","2463","2515","2559","2600","2645","2695","2745","2789","2831","2878","2945","3022","3097","3183","3282","3391","3505","3618","3720","3816","3943","4084","4210","4326","4430","4528","4621","4713","4811","4917","5028","5152","5268","5351","5407","5444","5478","5514","5550","5583","5608","5614","5601","5575",
"Cyprus","CYP","Population ages 0-14, male","SP.POP.0014.MA.IN","109209","110622","110144","109333","108358","107424","106635","105866","104921","103673","102064","100084","97748","95789","94197","92387","90847","89621","88514","87694","87267","87271","88293","90597","93119","95119","96669","97893","98932","99870","100695","101343","102259","104682","107614","109398","110241","110376","110010","109285","108286","107409","107521","107968","107609","106519","104893","103010","101134","99454","98095","97380","97341","97450","97643","98112","98852","99671","100412","101157","101808","102245","102550","102743",
"Czechia","CZE","Population ages 0-14, male","SP.POP.0014.MA.IN","1258145","1232070","1205277","1184064","1172408","1160914","1144739","1126573","1109297","1095224","1078311","1065984","1067464","1080950","1108132","1140367","1170545","1197196","1217958","1231703","1237109","1238961","1241580","1242929","1242021","1237929","1230035","1216909","1196353","1167898","1132935","1100895","1073823","1046480","1017421","987966","961022","936056","912759","889887","865866","842030","821149","802454","785691","771495","759875","755205","757663","763602","774234","785958","795737","804879","815197","826004","835895","846093","856807","867503","874771","861098","871932","879587",
"Germany","DEU","Population ages 0-14, male","SP.POP.0014.MA.IN","7855659","8110089","8338978","8550355","8728460","8886298","9035899","9141451","9229136","9323374","9337934","9301951","9247353","9125992","8937219","8684574","8408655","8135801","7865213","7600683","7362351","7138223","6912724","6696713","6502883","6360616","6283029","6267139","6326193","6441560","6571583","6678103","6755764","6806560","6815770","6794125","6759649","6717979","6668107","6620103","6572314","6510383","6426451","6320397","6205986","6089232","5982673","5901489","5831525","5766186","5716504","5568777","5528112","5501136","5500443","5544630","5616222","5688174","5760279","5823346","5875978","5929677","6007642","6068562",
"Djibouti","DJI","Population ages 0-14, male","SP.POP.0014.MA.IN","18934","19579","20333","21227","22299","23586","25022","26520","28072","29905","32028","34353","36946","39789","43076","47070","51855","57319","63123","68701","73525","77375","80401","83107","86161","90078","95057","100956","107246","115390","127267","137987","136172","132814","134669","135079","137077","139593","142300","145012","147785","150720","153740","156385","158530","160389","162151","163777","165129","166495","167871","169093","170265","171300","172016","172405","172512","172392","172166","171998","171953","172036","172283","172686",
"Dominica","DMA","Population ages 0-14, male","SP.POP.0014.MA.IN","13413","13756","14026","14293","14575","14913","15308","15733","16184","16635","16854","16768","16590","16410","16233","16067","15910","15752","15584","15389","15139","14722","14151","13594","13106","12686","12320","12004","11745","11569","11472","11405","11332","11249","11161","11062","10955","10831","10678","10485","10239","10005","9837","9685","9519","9332","9107","8838","8558","8306","8084","7913","7806","7651","7653","7644","7478","7417","7380","7359","7323","7274","7235","7189",
"Denmark","DNK","Population ages 0-14, male","SP.POP.0014.MA.IN","590953","582825","576633","574272","575776","579136","584390","589332","590165","588961","588659","588639","589081","589677","589069","587037","583188","577369","569289","559076","546491","530706","514775","501751","491143","482367","473916","465061","457450","452094","448388","447154","449480","453544","458695","466279","475118","483586","491734","499349","506094","511622","515623","518147","519190","519005","518514","517726","516825","514904","511645","507797","503294","498840","495067","492694","491794","491392","490473","488758","486805","485986","486701","486838",
"Dominican Republic","DOM","Population ages 0-14, male","SP.POP.0014.MA.IN","805460","837469","868884","899274","929376","959250","988331","1016195","1042005","1065862","1087848","1107761","1126277","1144174","1161139","1176895","1191889","1206288","1220096","1233312","1247348","1261977","1276077","1291031","1306785","1322084","1336993","1352053","1367693","1384845","1403208","1421488","1439274","1456603","1471852","1484528","1495792","1505089","1511376","1516135","1521594","1526836","1532016","1536878","1539358","1539455","1537316","1533782","1530947","1529795","1530139","1531305","1533082","1536037","1539183","1541241","1542827","1544583","1546554","1548218","1549399","1550825","1551640","1549620",
"Algeria","DZA","Population ages 0-14, male","SP.POP.0014.MA.IN","2666002","2740661","2805982","2877140","2951144","3015947","3079408","3148292","3212990","3276062","3341022","3409759","3481916","3555959","3631009","3780043","4009750","4176407","4274125","4375475","4483908","4600249","4722030","4847006","4972921","5098663","5218659","5325787","5419254","5501061","5569021","5629831","5691029","5743138","5776401","5777046","5732090","5654930","5558972","5451960","5344618","5239769","5140367","5053170","4984584","4934992","4907437","4905212","4929179","4980430","5059571","5166560","5301988","5469643","5661121","5862771","6069279","6275644","6471879","6648729","6802559","6929818","7026587","7090076",
"East Asia & Pacific (excluding high income)","EAP","Population ages 0-14, male","SP.POP.0014.MA.IN","187011725","186001543","188794667","196146093","203351048","209487050","215753852","220805970","225907476","231731740","237332203","243060012","247738717","252071271","257119723","261824518","265877180","267221463","264657162","261556015","259335536","257655137","257349538","256311708","253993752","252082951","251059830","251411717","252271963","253624082","256241956","258760057","260444247","261891495","262695099","262682011","261912846","260121577","258079529","256020599","253388566","249911041","245320778","240548068","235854984","230789534","226862774","224795706","223567713","222905319","222587350","222668854","223605909","224902532","226210266","227140014","227989028","229320753","229870323","229340651","227759434","224978753","221460759","217440662",
"Early-demographic dividend","EAR","Population ages 0-14, male","SP.POP.0014.MA.IN","207889476","214518470","221314028","228256992","235037962","241439430","247752317","254161096","260605726","267034870","273369230","279505065","285653623","291999648","298358998","304659724","310990328","317357630","323776757","330415383","337409544","344852983","352512715","360103021","367707623","375355439","382952881","390504249","397988850","405339384","413022321","420058226","426753190","433002533","438474433","443469304","448389101","452802991","456542268","459819697","462976748","466122120","469043213","471657567","474056386","476252380","478245015","480106224","481997732","483878144","485818568","487847760","489717706","491451799","492984724","494213913","495035392","495447258","495709880","495765326","495474545","495010636","494314572","493274706",
"East Asia & Pacific","EAS","Population ages 0-14, male","SP.POP.0014.MA.IN","212027343","211321848","214247678","221561857","228720616","234916000","241248630","246336514","251639457","257722346","263564823","269659260","274620517","279221198","284499537","289330998","293391186","294673732","291996623","288775495","286394140","284642458","284234413","282942330","280309280","278005907","276510503","276348437","276678112","277504298","279637861","281766250","283090938","284209643","284713910","284405650","283391915","281373745","279121404","276850597","274055981","270445831","265682204","260695599","255762233","250438294","246270725","243974345","242527112","241602641","241014879","240833388","241538232","242623642","243734578","244470717","245149123","246326404","246717352","246016153","244237934","241187385","237417028","233234550",
"Europe & Central Asia (excluding high income)","ECA","Population ages 0-14, male","SP.POP.0014.MA.IN","22327189","23163916","23890364","24525930","25046716","25460433","25883900","26344311","26746676","27040947","27263366","27475455","27675937","27842749","27962533","28023873","28050761","28091412","28145607","28267889","28487675","28753738","29066767","29395565","29759785","30164929","30548375","30900033","31212793","31467832","31732486","31934074","32074409","32136374","32060698","31882619","31694321","31419442","31017879","30534231","30072127","29590445","29085711","28603950","28168720","27783346","27468813","27209512","27136827","27162214","27275074","27420890","27564479","27789155","28080934","28426946","28782679","29139891","29517640","29880241","30159806","30410718","30225102","30210719",
"Europe & Central Asia","ECS","Population ages 0-14, male","SP.POP.0014.MA.IN","95526002","97350469","98545822","99497925","100218455","100725009","101081354","101426263","101673275","101741839","101543657","101326911","101183878","100910776","100522792","100037584","99499082","98948707","98368691","97896553","97669398","97548334","97446990","97369912","97366291","97412489","97454103","97495922","97565727","97532500","97363783","97076939","96632999","96117335","95368938","94405116","93352616","92157348","90742778","89208835","87662097","86053807","84433376","83045766","81913367","80917772","80129471","79638408","79588973","79783413","80063870","80326273","80780604","81370231","82028410","82740636","83470329","84139709","84685358","85045507","85197844","85172255","84654428","84295357",
"Ecuador","ECU","Population ages 0-14, male","SP.POP.0014.MA.IN","1029191","1064657","1101241","1137122","1171912","1206965","1242686","1278995","1315918","1353235","1390580","1427582","1464319","1500852","1536951","1572497","1607204","1640949","1674052","1706668","1738869","1770986","1802987","1834707","1866283","1897953","1929923","1961655","1992719","2023205","2052955","2081778","2109325","2135354","2160207","2183928","2206354","2227377","2246944","2264888","2280879","2294966","2307641","2319236","2329657","2339049","2347872","2356697","2365673","2374556","2383406","2392513","2400159","2403414","2402222","2398397","2392941","2387505","2385350","2383409","2377866","2370591","2360581","2347789",
