"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Uzbekistan","UZB","Population ages 0-14, female","SP.POP.0014.FE.IN","1650692","1774041","1899694","2021988","2136215","2235394","2321077","2401245","2475715","2546077","2614069","2679378","2742790","2804248","2862388","2916450","2967898","3017881","3067718","3119779","3174698","3234240","3300295","3374799","3459029","3550649","3648665","3749284","3845860","3936472","4012550","4095140","4182688","4265437","4330666","4382859","4433284","4472222","4483662","4454697","4425684","4379163","4323486","4263793","4204603","4144193","4084103","4040868","4019819","4015312","4064553","4115562","4130789","4171765","4241060","4328436","4423840","4521188","4635588","4772649","4920052","5065577","5193106","5299182",
"St. Vincent and the Grenadines","VCT","Population ages 0-14, female","SP.POP.0014.FE.IN","20307","20897","21424","21896","22285","22605","22915","23206","23470","23705","23893","24024","24089","24087","24012","23847","23629","23406","23200","23014","22827","22563","22241","21959","21729","21542","21373","21206","21029","20831","20613","20361","20103","19864","19625","19365","19058","18708","18336","17968","17634","17340","17043","16708","16339","15945","15511","15050","14608","14198","13808","13442","13121","12838","12592","12377","12158","11955","11780","11611","11468","11341","11216","11077",
"Venezuela, RB","VEN","Population ages 0-14, female","SP.POP.0014.FE.IN","1885373","1957720","2029949","2102369","2173965","2244010","2312349","2378018","2441079","2501559","2559337","2614335","2666540","2716929","2767420","2819564","2873481","2928658","2984862","3041988","3099715","3157388","3214450","3270969","3327722","3385304","3445491","3507912","3569655","3629248","3685533","3737231","3784020","3826377","3864791","3899639","3931567","3961684","3990287","4017064","4041799","4062362","4078613","4092760","4105997","4119703","4134555","4150199","4166107","4181200","4194879","4207081","4217272","4225244","4230305","4231990","4225141","4193709","4123672","4033895","3950208","3867069","3799320","3754523",
"British Virgin Islands","VGB","Population ages 0-14, female","SP.POP.0014.FE.IN","1813","1787","1737","1691","1656","1639","1654","1722","1853","2066","2264","2304","2246","2195","2151","2109","2065","2019","1970","1914","1888","1905","1929","1946","1955","1959","1963","1976","2001","2044","2112","2171","2206","2234","2263","2299","2348","2405","2469","2540","2614","2657","2657","2648","2652","2675","2721","2788","2883","2975","2984","2949","2912","2847","2789","2738","2678","2606","2531","2459","2388","2312","2220","2110",
"Virgin Islands (U.S.)","VIR","Population ages 0-14, female","SP.POP.0014.FE.IN","6106","6118","6314","7229","7454","8004","8533","9055","10205","10914","11520","13130","14354","15955","17089","17981","18342","17724","18013","17661","17824","17415","17050","16750","16462","16135","15802","15516","15319","15220","15598","15747","15959","16149","16273","16112","15747","15403","15017","14586","14237","13916","13541","13150","12752","12356","11967","11635","11367","11164","10978","10778","10599","10457","10362","10303","10263","10231","10195","10138","10100","10048","9965","9863",
"Viet Nam","VNM","Population ages 0-14, female","SP.POP.0014.FE.IN","6608705","6898589","7183629","7498081","7761986","7973396","8184933","8366354","8518718","8661932","8800272","8958849","9100161","9229768","9357760","9484423","9664089","9853332","10012653","10179748","10372640","10603507","10862829","11126795","11383621","11632730","11866186","12073797","12249824","12411726","12568698","12711830","12834244","12922128","12961813","12943846","12861483","12722748","12545136","12341669","12121828","11897332","11685399","11483449","11283815","11081228","10867043","10657703","10475133","10331525","10235047","10186847","10182095","10212050","10261154","10310422","10350297","10374107","10388281","10399277","10409359","10423975","10427717","10410953",
"Vanuatu","VUT","Population ages 0-14, female","SP.POP.0014.FE.IN","13967","14454","14963","15483","16009","16550","17104","17670","18257","18869","19503","20160","20842","21541","22259","22990","23728","24468","25038","25089","25169","25649","26166","26723","27331","27987","28692","29438","30222","31041","31922","32882","33897","34923","35859","36708","37513","38274","38997","39684","40277","40818","41366","41873","42352","42812","43274","43773","44346","44978","45883","47109","48448","49869","51361","52879","54380","55857","57294","58674","59987","61215","62325","63296",
"World","WLD","Population ages 0-14, female","SP.POP.0014.FE.IN","554153450","562805725","574263885","589730283","604807864","618477124","631629134","643376135","655283704","667727003","679688837","691781624","702768148","713482532","724871492","735852518","746234575","754070781","758153299","762149530","767432705","773782069","781922649","789471512","795962538","802873297","810502482","819393442","828627870","838080762","848741867","858656178","867820785","876495161","883501747","888857062","893106160","895789286","897637848","899148194","899965804","899944557","899104800","898231893","897445596","896413913","896606808","898807239","902550976","907314680","912603299","918490673","925570052","933247526","940885724","947889829","954463455","960987059","966509020","970672530","973522473","974617181","974472970","973974235",
"Samoa","WSM","Population ages 0-14, female","SP.POP.0014.FE.IN","27415","28487","29545","30561","31508","32419","33285","33967","34466","34900","35284","35612","35890","36131","36380","36612","36755","36762","36673","36560","36447","36291","35784","34967","34155","33423","32884","32718","32761","32741","32674","32673","32808","33048","33375","33766","34206","34685","35191","35703","36205","36658","36924","37008","37021","36952","36792","36686","36697","36734","36826","37002","37192","37369","37569","37786","38040","38321","38593","38865","39239","39707","40195","40664",
"Kosovo","XKX","Population ages 0-14, female","SP.POP.0014.FE.IN","209263","216335","223039","228991","233709","237403","240760","244135","247825","251995","256284","261122","267534","274545","281530","288346","294912","301040","306184","310696","316245","322232","328288","335088","341543","347488","352488","355695","357438","358958","361390","363993","364253","362490","360191","357758","355622","353633","343671","327420","315981","307416","296347","283762","272638","263043","255789","251323","248444","246323","244972","242633","238277","236441","233719","225836","217386","212452","207519","201388","196042","189923","182163","174875",
"Yemen, Rep.","YEM","Population ages 0-14, female","SP.POP.0014.FE.IN","1124600","1146572","1169247","1193992","1222881","1256551","1294227","1335058","1378573","1424871","1474595","1527813","1584518","1644129","1706420","1772505","1842729","1917262","1996057","2080098","2170086","2264835","2364095","2468959","2579653","2695504","2816193","2941147","3070101","3202097","3336074","3471795","3608729","3746347","3881109","4008252","4120895","4221306","4315830","4406095","4492522","4571995","4645933","4718581","4792009","4867036","4945502","5025000","5103555","5183547","5267523","5363013","5468817","5578743","5690969","5802713","5915187","6026953","6134335","6236381","6332541","6418311","6496056","6570031",
"South Africa","ZAF","Population ages 0-14, female","SP.POP.0014.FE.IN","3469230","3549584","3648997","3751454","3863066","3985626","4112321","4242034","4373902","4508386","4645642","4770178","4879472","4987027","5097741","5212089","5329926","5434031","5522144","5615256","5716082","5837894","5977953","6115869","6252679","6391909","6556252","6767655","7015278","7283628","7552164","7807868","8040330","8231774","8371872","8462638","8509201","8488862","8411430","8305073","8163121","7998557","7830775","7671343","7535051","7431321","7356873","7307474","7298190","7309550","7320244","7352490","7422040","7519444","7629783","7757093","7859410","7952389","8077191","8200552","8299706","8363479","8398560","8397566",
"Zambia","ZMB","Population ages 0-14, female","SP.POP.0014.FE.IN","720514","747594","776000","806169","837133","868165","899971","932606","966133","1000659","1035955","1071930","1108843","1146788","1185584","1225424","1266168","1307357","1348833","1390418","1431809","1473791","1517578","1562643","1608038","1653734","1699977","1746137","1791850","1837787","1883600","1929389","1976008","2024147","2074752","2128029","2183013","2238726","2295327","2353463","2413644","2476333","2542091","2611782","2686342","2766967","2853305","2943478","3036171","3130652","3226688","3323790","3421010","3517399","3611969","3704026","3794856","3884591","3971881","4055725","4135806","4213157","4289272","4364887",
"Zimbabwe","ZWE","Population ages 0-14, female","SP.POP.0014.FE.IN","897439","932897","970558","1011090","1047970","1079705","1112224","1146123","1181583","1218767","1258515","1300817","1345094","1391885","1441144","1492629","1545869","1600882","1658640","1714919","1759675","1809196","1872137","1952226","2036003","2106298","2174553","2265846","2374053","2444270","2482962","2512957","2563010","2595124","2583323","2573584","2560364","2543852","2530435","2521968","2517087","2517503","2525493","2544429","2572320","2601434","2633043","2666718","2703210","2747998","2800995","2856972","2913680","2969152","3018269","3059254","3094931","3128616","3162380","3197085","3234256","3275106","3315644","3351472",
